engine,titled,moveNumber,rank,loss,advantage,ambiguous,timeConsistent,bot,blur
1,0,14,1,0,62,0,1,0,43
1,0,15,1,2,67,0,0,0,43
1,0,16,1,0,71,1,1,0,43
1,0,17,2,0,77,1,1,0,43
1,0,18,1,0,85,0,0,0,43
1,0,19,3,4,81,0,0,0,43
1,0,20,1,0,82,0,0,0,43
1,0,21,1,0,83,0,0,0,43
1,0,22,1,0,83,0,0,0,43
1,0,23,1,0,84,0,0,0,43
1,0,24,1,1,83,0,0,0,43
1,0,25,1,0,85,1,1,0,43
1,0,26,3,0,87,1,0,0,43
1,0,27,4,0,88,1,1,0,43
1,0,28,1,0,92,1,1,0,43
1,0,29,1,0,93,1,1,0,43
1,0,1,3,1,-6,1,0,0,25
1,0,2,1,0,-2,1,1,0,25
1,0,3,1,2,-3,1,1,0,25
1,0,4,2,1,-2,1,1,0,25
1,0,5,1,6,5,0,1,0,25
1,0,6,1,0,4,1,1,0,25
1,0,7,1,3,6,0,1,0,25
1,0,8,1,1,11,1,0,0,25
1,0,9,4,1,8,1,1,0,25
1,0,10,5,7,9,1,1,0,25
1,0,11,3,4,3,1,0,0,25
1,0,12,4,1,3,1,1,0,25
1,0,13,4,2,5,1,1,0,25
1,0,14,1,0,15,0,0,0,25
1,0,15,2,5,47,1,0,0,25
1,0,16,3,9,51,0,1,0,25
1,0,17,2,9,54,0,0,0,25
1,0,18,1,0,59,0,1,0,25
1,0,19,1,0,60,0,1,0,25
1,0,20,1,0,96,0,1,0,25
1,0,21,1,0,98,0,0,0,25
1,0,22,1,0,98,0,1,0,25
1,0,23,1,0,99,1,0,0,25
1,0,24,1,0,99,1,1,0,25
1,0,25,1,0,99,0,1,0,25
1,0,26,1,0,99,0,1,0,25
1,0,27,1,200,-100,1,0,0,25
1,0,1,1,1,4,1,0,0,78
1,0,2,2,1,6,1,1,0,78
1,0,4,1,0,3,1,1,0,78
1,0,5,1,0,4,1,1,0,78
1,0,6,2,1,5,0,1,0,78
1,0,7,1,0,3,0,1,0,78
1,0,8,2,0,3,1,1,0,78
1,0,9,1,0,4,0,1,0,78
1,0,11,1,3,8,1,1,0,78
1,0,12,1,2,7,0,1,0,78
1,0,13,1,0,7,1,1,0,78
1,0,14,1,1,9,1,1,0,78
1,0,15,1,4,4,1,1,0,78
1,0,16,1,1,10,1,1,0,78
1,0,17,1,3,7,0,1,0,78
1,0,18,2,1,4,1,1,0,78
1,0,19,1,0,7,1,1,0,78
1,0,20,1,0,12,1,1,0,78
1,0,21,1,6,8,0,1,0,78
1,0,22,1,0,8,0,1,0,78
1,0,24,1,5,2,0,1,0,78
1,0,25,1,0,18,1,1,0,78
1,0,26,1,0,11,0,1,0,78
1,0,27,1,0,12,0,1,0,78
1,0,28,1,0,15,0,1,0,78
1,0,29,2,0,21,1,1,0,78
1,0,30,1,0,24,0,1,0,78
1,0,31,1,0,65,0,1,0,78
1,0,32,1,0,100,0,1,0,78
1,0,1,1,3,5,0,0,0,53
1,0,2,2,1,3,1,0,0,53
1,0,3,2,0,5,1,0,0,53
1,0,4,2,2,2,1,0,0,53
1,0,5,1,1,3,1,0,0,53
1,0,6,1,2,7,1,0,0,53
1,0,7,1,2,7,1,1,0,53
1,0,8,1,1,7,1,1,0,53
1,0,9,1,3,5,1,1,0,53
1,0,10,2,3,11,1,1,0,53
1,0,11,2,2,7,1,1,0,53
1,0,12,1,2,6,1,0,0,53
1,0,13,1,0,13,1,0,0,53
1,0,14,1,3,12,1,1,0,53
1,0,15,1,0,14,1,1,0,53
1,0,16,2,1,13,1,0,0,53
1,0,17,2,0,35,1,0,0,53
1,0,18,1,0,35,0,0,0,53
1,0,19,2,0,37,1,0,0,53
1,0,20,1,0,42,1,1,0,53
1,0,21,1,2,55,1,0,0,53
1,0,22,1,0,61,0,1,0,53
1,0,23,1,0,62,0,0,0,53
1,0,24,1,0,72,1,1,0,53
1,0,25,1,0,72,1,1,0,53
1,0,26,1,0,72,0,1,0,53
1,0,27,2,7,67,0,0,0,53
1,0,28,3,0,69,1,0,0,53
1,0,29,1,3,68,0,1,0,53
1,0,31,4,118,-55,1,0,0,53
1,0,32,1,1,-57,0,1,0,53
1,0,1,1,5,3,0,0,0,34
1,0,2,1,0,11,0,0,0,34
1,0,3,1,2,10,1,0,0,34
1,0,4,2,0,11,1,1,0,34
1,0,5,1,0,13,1,0,0,34
1,0,6,5,5,9,1,1,0,34
1,0,7,2,2,9,1,0,0,34
1,0,8,1,1,11,1,1,0,34
1,0,9,1,0,15,0,1,0,34
1,0,10,1,1,24,1,1,0,34
1,0,11,1,2,22,1,0,0,34
1,0,12,1,4,25,1,1,0,34
1,0,13,1,0,26,0,0,0,34
1,0,14,2,1,24,1,0,0,34
1,0,15,2,0,29,1,0,0,34
1,0,16,1,0,30,0,1,0,34
1,0,17,1,0,38,0,0,0,34
1,0,18,1,0,46,1,0,0,34
1,0,19,1,0,52,0,1,0,34
1,0,20,1,0,56,1,0,0,34
1,0,22,1,3,43,0,0,0,34
1,0,23,1,0,47,1,0,0,34
1,0,24,1,0,67,0,0,0,34
1,0,25,2,10,76,0,1,0,34
1,0,28,1,0,92,0,1,0,34
1,0,30,2,1,-51,1,0,0,34
1,0,31,1,0,-50,0,0,0,34
1,0,32,1,0,-50,0,1,0,34
1,0,33,1,1,-51,0,0,0,34
1,0,34,3,16,-67,0,0,0,34
1,0,35,2,26,-94,0,1,0,34
1,0,1,2,1,-8,1,0,0,35
1,0,2,1,1,-3,0,0,0,35
1,0,3,1,0,-1,1,0,0,35
1,0,4,2,2,-2,1,0,0,35
1,0,5,2,1,-2,1,1,0,35
1,0,6,2,6,-5,0,0,0,35
1,0,7,1,0,-3,1,0,0,35
1,0,8,1,0,0,1,0,0,35
1,0,9,1,0,0,1,0,0,35
1,0,10,1,0,2,0,0,0,35
1,0,11,1,1,0,0,0,0,35
1,0,12,1,1,11,1,1,0,35
1,0,13,3,7,30,1,0,0,35
1,0,14,1,2,29,1,0,0,35
1,0,15,1,2,33,0,0,0,35
1,0,16,1,0,40,1,1,0,35
1,0,18,1,2,39,1,1,0,35
1,0,19,4,1,39,1,0,0,35
1,0,20,4,5,34,1,0,0,35
1,0,21,2,0,40,1,1,0,35
1,0,23,2,2,38,1,0,0,35
1,0,24,2,3,36,0,0,0,35
1,0,25,2,0,37,1,0,0,35
1,0,26,1,2,43,0,0,0,35
1,0,27,1,2,50,0,0,0,35
1,0,28,3,17,72,0,0,0,35
1,0,29,1,0,75,0,0,0,35
1,0,30,1,0,75,0,0,0,35
1,0,31,3,2,75,0,1,0,35
1,0,32,2,0,80,1,1,0,35
1,0,34,3,2,80,1,1,0,35
1,0,35,1,0,86,1,0,0,35
1,0,36,1,0,90,1,0,0,35
1,0,37,5,4,88,1,1,0,35
1,0,1,1,0,2,1,0,0,36
1,0,2,1,1,6,1,0,0,36
1,0,3,2,0,6,1,0,0,36
1,0,4,3,0,5,1,0,0,36
1,0,5,1,0,4,1,0,0,36
1,0,7,2,5,-1,0,0,0,36
1,0,8,1,0,4,0,0,0,36
1,0,9,1,1,2,1,1,0,36
1,0,10,1,8,2,0,1,0,36
1,0,11,3,6,0,1,1,0,36
1,0,12,1,0,0,1,1,0,36
1,0,13,1,0,9,0,0,0,36
1,0,14,1,4,4,0,1,0,36
1,0,15,4,5,2,1,1,0,36
1,0,16,1,0,6,1,0,0,36
1,0,17,4,9,9,1,0,0,36
1,0,18,2,22,-11,0,0,0,36
1,0,20,2,16,-16,1,1,0,36
1,0,22,2,10,-21,1,0,0,36
1,0,23,2,4,-27,1,0,0,36
1,0,25,1,15,-66,1,0,0,36
1,0,26,1,3,-72,0,0,0,36
1,0,27,1,15,-85,1,0,0,36
1,0,31,1,56,-85,0,0,0,36
1,0,32,4,0,-57,1,1,0,36
1,0,33,1,4,-64,0,0,0,36
1,0,34,1,1,-26,0,0,0,36
1,0,35,1,0,-25,0,1,0,36
1,0,36,1,0,-19,0,0,0,36
1,0,37,2,54,-73,0,1,0,36
1,0,38,4,14,-87,1,1,0,36
1,0,1,1,0,-1,1,0,0,26
1,0,2,1,3,-6,1,0,0,26
1,0,3,1,1,-1,0,0,0,26
1,0,4,1,0,0,0,0,0,26
1,0,5,1,0,0,1,0,0,26
1,0,6,1,0,0,1,1,0,26
1,0,7,1,2,0,1,1,0,26
1,0,8,1,5,-4,1,1,0,26
1,0,9,3,0,0,1,1,0,26
1,0,11,2,0,-5,1,0,0,26
1,0,12,1,0,-5,1,0,0,26
1,0,13,2,0,0,1,1,0,26
1,0,14,1,2,13,0,0,0,26
1,0,15,1,0,17,0,1,0,26
1,0,16,1,0,24,1,0,0,26
1,0,17,2,1,39,1,1,0,26
1,0,19,1,0,39,1,1,0,26
1,0,20,5,8,35,0,0,0,26
1,0,21,2,12,40,0,0,0,26
1,0,22,5,7,34,1,0,0,26
1,0,23,1,0,35,0,0,0,26
1,0,24,2,3,38,1,1,0,26
1,0,25,1,0,40,0,0,0,26
1,0,26,5,18,54,0,0,0,26
1,0,27,1,0,81,0,0,0,26
1,0,28,1,0,83,0,0,0,26
1,0,29,1,0,89,0,0,0,26
1,0,30,1,0,90,1,0,0,26
1,0,31,4,1,89,1,0,0,26
1,0,32,1,0,90,0,0,0,26
1,0,33,1,0,91,1,1,0,26
1,0,34,2,0,93,1,1,0,26
1,0,37,1,0,95,1,1,0,26
1,0,38,2,11,88,0,1,0,26
1,0,39,1,0,90,1,0,0,26
1,0,40,3,0,91,1,1,0,26
1,0,41,4,5,89,1,0,0,26
1,0,42,1,0,93,1,1,0,26
1,0,45,1,0,47,0,1,0,26
1,0,46,2,129,-67,0,0,0,26
1,0,47,2,19,-99,0,1,0,26
1,0,49,4,0,-100,1,1,0,26
0,0,1,1,3,-7,1,0,0,0
0,0,2,1,1,-7,1,0,0,0
0,0,3,1,0,-3,1,0,0,0
0,0,4,2,0,-4,1,1,0,0
0,0,5,1,0,0,1,1,0,0
0,0,6,1,0,0,0,1,0,0
0,0,7,1,0,0,0,0,0,0
0,0,8,1,0,0,1,1,0,0
0,0,9,1,1,0,1,0,0,0
0,0,10,2,4,7,1,1,0,0
0,0,11,1,0,5,1,0,0,0
0,0,12,4,6,0,0,1,0,0
0,0,13,2,1,2,1,0,0,0
0,0,14,1,0,2,1,1,0,0
0,0,15,1,2,1,1,1,0,0
0,0,16,1,2,2,1,1,0,0
0,0,17,3,4,2,0,0,0,0
0,0,18,2,0,2,1,1,0,0
0,0,19,1,3,22,0,0,0,0
0,0,20,1,9,13,0,0,0,0
0,0,21,1,0,16,0,1,0,0
0,0,22,2,16,0,0,0,0,0
0,0,23,3,1,26,1,1,0,0
0,0,24,5,2,23,1,1,0,0
0,0,25,2,11,16,0,1,0,0
0,0,26,1,5,12,0,0,0,0
0,0,27,1,0,13,1,1,0,0
0,0,28,1,0,42,0,1,0,0
0,0,29,1,0,82,0,1,0,0
0,0,30,1,0,100,0,1,0,0
0,0,31,2,0,100,1,1,0,0
0,0,1,1,2,5,1,0,0,0
0,0,2,1,5,3,1,0,0,0
0,0,3,2,3,2,1,0,0,0
0,0,4,1,0,6,1,0,0,0
0,0,5,1,2,4,0,1,0,0
0,0,7,2,4,-6,1,1,0,0
0,0,8,1,2,-4,1,0,0,0
0,0,9,1,2,-5,1,0,0,0
0,0,10,2,0,1,1,1,0,0
0,0,11,2,1,8,1,0,0,0
0,0,12,1,0,32,0,0,0,0
0,0,13,1,0,32,0,0,0,0
0,0,14,2,2,32,1,1,0,0
0,0,15,1,0,42,0,1,0,0
0,0,16,1,0,43,1,1,0,0
0,0,17,4,3,40,1,0,0,0
0,0,18,1,0,42,1,1,0,0
0,0,20,2,0,38,1,1,0,0
0,0,21,4,1,38,1,1,0,0
0,0,22,1,0,46,1,1,0,0
0,0,23,1,1,49,1,0,0,0
0,0,24,1,0,67,0,0,0,0
0,0,25,1,0,70,0,0,0,0
0,0,26,1,0,70,0,0,0,0
0,0,27,1,0,74,1,0,0,0
0,0,28,1,0,77,0,0,0,0
0,0,1,1,0,5,1,0,0,0
0,0,2,1,0,5,1,0,0,0
0,0,3,4,0,3,1,0,0,0
0,0,4,2,7,-1,0,0,0,0
0,0,5,1,0,2,0,0,0,0
0,0,6,2,0,2,1,0,0,0
0,0,7,1,0,2,0,0,0,0
0,0,8,1,4,0,1,0,0,0
0,0,9,1,0,3,1,0,0,0
0,0,10,1,2,3,0,0,0,0
0,0,11,1,0,4,1,1,0,0
0,0,12,1,5,0,1,1,0,0
0,0,13,2,3,0,1,1,0,0
0,0,14,1,0,13,0,0,0,0
0,0,15,1,0,15,0,0,0,0
0,0,16,2,2,13,1,0,0,0
0,0,17,3,9,7,1,1,0,0
0,0,18,3,0,17,1,1,0,0
0,0,19,1,0,38,0,0,0,0
0,0,20,1,0,67,1,1,0,0
0,0,21,1,0,69,1,0,0,0
0,0,22,4,3,70,1,0,0,0
0,0,23,1,0,76,0,1,0,0
0,0,24,1,0,80,1,1,0,0
0,0,25,1,0,81,0,0,0,0
0,0,26,1,0,81,0,1,0,0
0,0,27,1,2,81,1,0,0,0
0,0,28,1,0,94,0,1,0,0
0,0,29,1,0,100,1,1,0,0
0,0,30,1,0,100,1,1,0,0
0,0,1,5,5,-11,1,0,0,0
0,0,2,2,0,-11,1,0,0,0
0,0,3,1,0,-10,1,0,0,0
0,0,4,3,0,-10,1,0,0,0
0,0,5,1,0,-10,1,0,0,0
0,0,6,1,1,-6,1,0,0,0
0,0,7,1,0,-5,1,0,0,0
0,0,9,1,0,-20,0,0,0,0
0,0,10,1,0,-14,0,1,0,0
0,0,11,2,0,-11,1,0,0,0
0,0,12,1,1,0,0,0,0,0
0,0,13,5,6,0,1,0,0,0
0,0,15,1,0,7,0,1,0,0
0,0,16,1,0,5,0,0,0,0
0,0,17,1,0,49,0,1,0,0
0,0,18,2,0,51,1,1,0,0
0,0,19,1,0,66,0,1,0,0
0,0,20,1,0,77,0,1,0,0
0,0,21,2,1,76,1,0,0,0
0,0,22,2,0,86,1,1,0,0
0,0,23,3,0,87,1,0,0,0
0,0,24,2,0,88,1,1,0,0
0,0,25,2,0,92,1,1,0,0
0,0,26,1,0,93,1,1,0,0
0,0,27,1,0,96,1,0,0,0
0,0,28,1,0,99,0,0,0,0
0,0,29,1,0,99,1,0,0,0
0,0,30,2,0,99,1,0,0,0
0,0,31,1,0,100,1,0,0,0
0,0,32,1,0,100,0,1,0,0
0,0,33,1,0,100,1,0,0,0
0,0,1,4,7,-13,1,0,0,0
0,0,2,2,0,-11,1,0,0,0
0,0,3,3,5,-15,1,0,0,0
0,0,4,3,0,-13,1,0,0,0
0,0,5,3,0,-7,1,0,0,0
0,0,6,1,0,-8,1,1,0,0
0,0,7,1,3,-9,1,0,0,0
0,0,8,4,6,-9,1,0,0,0
0,0,9,3,6,-10,1,1,0,0
0,0,10,1,0,-2,1,1,0,0
0,0,11,1,0,-1,1,1,0,0
0,0,12,1,0,3,1,1,0,0
0,0,13,1,0,7,1,1,0,0
0,0,14,2,0,9,1,1,0,0
0,0,15,1,0,13,0,1,0,0
0,0,16,1,2,14,0,1,0,0
0,0,18,4,0,9,1,1,0,0
0,0,19,5,10,1,0,0,0,0
0,0,20,3,6,0,1,0,0,0
0,0,21,3,4,1,1,0,0,0
0,0,22,1,0,0,1,1,0,0
0,0,23,1,0,25,0,0,0,0
0,0,24,1,1,73,0,0,0,0
0,0,25,1,0,88,0,1,0,0
0,0,26,1,0,90,1,1,0,0
0,0,27,1,0,93,0,0,0,0
0,0,1,3,2,-5,1,0,0,0
0,0,2,1,4,-1,1,1,0,0
0,0,3,4,0,0,1,0,0,0
0,0,4,2,0,6,1,0,0,0
0,0,5,5,8,0,0,0,0,0
0,0,6,1,1,7,1,0,0,0
0,0,7,1,1,6,1,0,0,0
0,0,8,4,4,10,1,1,0,0
0,0,9,2,1,15,1,1,0,0
0,0,10,5,5,15,1,0,0,0
0,0,12,4,0,20,1,0,0,0
0,0,13,3,8,14,1,0,0,0
0,0,14,1,3,20,1,0,0,0
0,0,15,4,3,16,1,1,0,0
0,0,16,3,15,13,0,0,0,0
0,0,17,3,5,10,1,1,0,0
0,0,18,1,3,13,0,0,0,0
0,0,20,4,1,-10,1,0,0,0
0,0,23,3,2,-28,1,0,0,0
0,0,24,1,2,-28,0,0,0,0
0,0,25,4,13,-37,1,0,0,0
0,0,26,3,9,-35,1,1,0,0
0,0,27,1,0,-24,0,0,0,0
0,0,28,2,0,-18,1,1,0,0
0,0,29,1,2,-17,0,0,0,0
0,0,2,4,3,-1,1,1,0,0
0,0,3,4,1,0,1,1,0,0
0,0,5,1,4,-5,0,0,0,0
0,0,6,3,6,-7,1,1,0,0
0,0,8,1,1,-5,0,0,0,0
0,0,9,1,0,-5,0,1,0,0
0,0,11,2,12,-6,0,0,0,0
0,0,12,1,0,-4,0,1,0,0
0,0,13,1,5,7,0,1,0,0
0,0,14,2,0,11,1,0,0,0
0,0,15,1,0,18,0,1,0,0
0,0,16,1,7,26,0,1,0,0
0,0,18,1,0,12,0,1,0,0
0,0,19,1,6,17,0,1,0,0
0,0,20,1,0,17,0,1,0,0
0,0,21,1,1,20,0,1,0,0
0,0,22,1,0,71,0,1,0,0
0,0,23,1,0,74,0,0,0,0
0,0,24,3,26,48,0,1,0,0
0,0,25,3,0,51,1,1,0,0
0,0,26,1,0,76,0,0,0,0
0,0,27,1,0,78,0,0,0,0
0,0,28,3,30,48,0,0,0,0
0,0,29,1,0,81,0,0,0,0
0,0,31,1,2,68,0,1,0,0
0,0,32,3,0,75,1,0,0,0
0,0,33,1,0,77,1,1,0,0
0,0,35,1,0,82,0,1,0,0
0,0,36,1,0,84,0,1,0,0
0,0,37,1,0,86,1,1,0,0
0,0,39,4,5,82,1,0,0,0
0,0,40,5,0,92,1,1,0,0
0,0,41,3,3,94,0,1,0,0
0,0,42,2,0,99,1,1,0,0
0,0,43,1,0,99,1,1,0,0
0,0,44,4,0,100,1,1,0,0
0,0,45,2,0,99,1,1,0,0
0,0,46,3,0,99,1,1,0,0
0,0,47,2,0,99,1,0,0,0
0,0,49,4,0,99,1,1,0,0
0,0,51,5,0,99,1,1,0,0
0,0,53,1,0,100,1,1,0,0
0,0,54,1,0,100,1,1,0,0
0,0,55,2,0,100,1,1,0,0
0,0,56,2,0,100,1,1,0,0
0,0,57,1,0,100,1,1,0,0
0,0,58,1,0,100,1,1,0,0
0,0,60,5,0,100,1,1,0,0
0,0,62,1,0,100,1,0,0,0
0,0,63,1,0,100,1,0,0,0
0,0,64,1,0,100,1,0,0,0
0,0,65,1,0,100,1,0,0,0
0,0,70,2,0,100,1,0,0,0
0,0,71,2,0,100,1,1,0,0
0,0,73,1,0,100,1,0,0,0
0,0,74,3,0,100,1,1,0,0
0,0,75,2,0,100,1,0,0,0
0,0,76,1,0,100,1,1,0,0
0,0,77,4,200,-100,1,1,0,0
0,0,1,3,4,3,1,0,0,0
0,0,2,1,0,4,1,1,0,0
0,0,3,3,0,7,1,0,0,0
0,0,4,3,2,7,1,0,0,0
0,0,5,2,8,0,1,0,0,0
0,0,7,2,1,6,1,0,0,0
0,0,8,4,0,7,1,1,0,0
0,0,9,2,3,4,1,0,0,0
0,0,10,1,0,8,1,0,0,0
0,0,12,1,0,12,0,1,0,0
0,0,16,3,19,63,0,0,0,0
0,0,17,1,0,91,0,0,0,0
0,0,18,5,25,66,0,1,0,0
0,0,19,1,1,64,0,0,0,0
0,0,20,1,1,67,0,1,0,0
0,0,22,1,0,55,1,0,0,0
0,0,23,4,13,54,1,0,0,0
0,0,24,2,0,70,1,0,0,0
0,0,25,1,0,71,1,1,0,0
0,0,26,2,12,63,0,0,0,0
0,0,27,2,0,76,1,1,0,0
0,0,28,1,0,78,0,0,0,0
0,0,30,2,0,73,1,1,0,0
0,0,31,3,10,77,0,1,0,0
0,0,32,2,0,82,1,1,0,0
0,0,33,2,0,94,1,0,0,0
0,0,34,3,4,92,1,1,0,0
0,0,35,1,0,98,1,0,0,0
0,0,36,1,0,100,1,0,0,0
0,0,37,2,0,100,1,0,0,0
0,0,38,1,0,100,1,0,0,0
0,0,39,1,0,100,1,1,0,0
0,0,1,2,5,-8,1,0,0,3
0,0,2,1,0,6,1,0,0,3
0,0,3,4,5,4,1,0,0,3
0,0,4,1,0,3,1,0,0,3
0,0,6,1,2,5,1,0,0,3
0,0,7,3,6,8,1,0,0,3
0,0,8,2,0,14,1,0,0,3
0,0,10,1,2,13,1,0,0,3
0,0,11,1,1,13,0,0,0,3
0,0,12,4,10,4,1,1,0,3
0,0,14,2,1,1,1,1,0,3
0,0,16,3,9,-16,1,0,0,3
0,0,18,3,18,-91,0,0,0,3
0,0,19,2,0,-92,1,0,0,3
0,0,21,1,0,-99,1,1,0,3
0,0,22,1,0,-99,1,0,0,3
0,0,23,1,0,-99,1,1,0,3
0,0,24,2,0,-99,1,0,0,3
0,0,26,1,0,-100,1,0,0,3
0,0,27,2,0,-100,1,0,0,3
0,0,29,1,0,-100,1,1,0,3
0,0,30,1,0,-100,0,0,0,3
0,0,31,1,0,-100,0,0,0,3
1,0,1,1,0,5,1,0,0,0
1,0,2,1,0,10,0,0,0,0
1,0,3,1,0,11,1,1,0,0
1,0,4,4,0,11,1,1,0,0
1,0,5,4,2,9,1,0,0,0
1,0,6,4,5,8,1,1,0,0
1,0,7,5,6,11,1,1,0,0
1,0,8,1,0,9,1,1,0,0
1,0,9,2,0,8,1,1,0,0
1,0,11,1,2,7,1,1,0,0
1,0,12,3,6,9,1,1,0,0
1,0,13,2,1,6,1,1,0,0
1,0,14,3,4,12,1,1,0,0
1,0,15,1,0,13,0,1,0,0
1,0,17,5,2,11,1,1,0,0
1,0,18,1,0,22,1,1,0,0
1,0,19,1,2,18,0,1,0,0
1,0,20,1,0,44,1,1,0,0
1,0,21,1,6,42,1,1,0,0
1,0,22,1,0,48,0,0,0,0
1,0,23,1,4,58,0,1,0,0
1,0,24,1,0,85,0,1,0,0
1,0,25,1,0,91,1,1,0,0
1,0,26,2,0,92,1,0,0,0
1,0,30,5,0,92,1,1,0,0
1,0,31,1,0,96,1,0,0,0
1,0,33,4,1,94,1,1,0,0
1,0,35,1,0,95,1,1,0,0
1,0,36,1,0,96,1,0,0,0
1,0,38,1,0,99,1,0,0,0
1,0,40,3,0,98,1,1,0,0
1,0,41,5,1,97,1,1,0,0
1,0,42,1,0,99,1,0,0,0
1,0,44,1,0,100,1,1,0,0
1,0,45,1,0,100,1,0,0,0
1,0,46,2,0,100,1,0,0,0
1,0,47,1,0,100,1,0,0,0
1,0,48,4,0,100,1,1,0,0
1,0,51,4,0,100,1,0,0,0
1,0,53,4,0,100,1,1,0,0
1,0,55,2,0,100,1,0,0,0
1,0,59,2,0,100,1,0,0,0
1,0,60,5,0,100,1,0,0,0
1,0,61,5,0,100,1,0,0,0
1,0,63,1,0,100,1,0,0,0
1,0,64,5,0,100,1,0,0,0
1,0,2,2,0,-4,1,0,0,0
1,0,3,1,0,-2,1,0,0,0
1,0,4,1,1,-1,1,1,0,0
1,0,5,2,2,-5,1,1,0,0
1,0,6,1,3,-8,1,1,0,0
1,0,7,1,7,-9,0,0,0,0
1,0,8,1,0,-1,1,0,0,0
1,0,9,1,3,-1,1,1,0,0
1,0,10,3,0,-1,1,1,0,0
1,0,11,2,4,0,1,1,0,0
1,0,13,2,5,-1,1,1,0,0
1,0,14,1,0,0,0,1,0,0
1,0,15,1,0,44,0,1,0,0
1,0,16,1,0,47,0,1,0,0
1,0,17,1,0,47,0,1,0,0
1,0,18,1,1,47,0,1,0,0
1,0,19,1,2,50,1,0,0,0
1,0,20,3,0,52,1,1,0,0
1,0,21,3,2,53,1,1,0,0
1,0,22,1,0,65,0,1,0,0
1,0,23,1,0,76,0,1,0,0
1,0,24,1,0,78,1,1,0,0
1,0,25,1,0,89,0,1,0,0
1,0,26,1,0,98,1,1,0,0
1,0,27,2,0,100,1,1,0,0
1,0,28,1,200,-100,1,1,0,0
1,0,1,1,4,2,1,0,0,0
1,0,3,5,0,0,1,0,0,0
1,0,4,1,0,8,0,0,0,0
1,0,5,1,0,6,1,1,0,0
1,0,6,4,0,5,1,0,0,0
1,0,7,4,0,5,1,1,0,0
1,0,8,2,0,6,1,1,0,0
1,0,9,2,1,6,1,1,0,0
1,0,10,1,0,15,1,1,0,0
1,0,11,1,0,13,1,1,0,0
1,0,12,2,0,11,1,1,0,0
1,0,13,1,1,10,0,0,0,0
1,0,14,1,0,11,0,0,0,0
1,0,15,1,0,32,0,1,0,0
1,0,16,1,6,23,1,1,0,0
1,0,17,1,0,37,0,1,0,0
1,0,18,1,0,39,0,1,0,0
1,0,19,1,2,37,0,1,0,0
1,0,20,1,0,41,0,1,0,0
1,0,21,2,1,42,1,1,0,0
1,0,22,2,1,54,0,1,0,0
1,0,23,1,1,53,0,0,0,0
1,0,24,1,1,56,1,1,0,0
1,0,25,1,0,69,1,1,0,0
1,0,26,1,0,75,0,1,0,0
1,0,27,1,0,77,0,0,0,0
1,0,28,1,0,78,0,1,0,0
1,0,29,1,0,85,0,1,0,0
1,0,30,1,0,87,1,1,0,0
1,0,31,1,0,97,0,1,0,0
1,0,32,2,0,99,1,1,0,0
1,0,33,1,0,99,1,1,0,0
1,0,34,1,0,99,0,1,0,0
1,0,35,1,0,100,1,1,0,0
1,0,36,1,0,100,1,1,0,0
1,0,37,1,0,100,0,1,0,0
1,0,38,1,0,100,1,1,0,0
1,0,39,1,0,100,1,0,0,0
1,0,41,2,0,100,1,1,0,0
1,0,1,1,0,8,1,0,0,0
1,0,2,1,0,5,1,0,0,0
1,0,3,2,0,6,1,0,0,0
1,0,4,1,3,7,1,1,0,0
1,0,5,2,4,8,0,1,0,0
1,0,6,1,0,8,1,1,0,0
1,0,7,1,0,8,1,1,0,0
1,0,8,1,0,7,1,1,0,0
1,0,9,1,2,9,1,1,0,0
1,0,10,3,1,8,1,1,0,0
1,0,11,1,0,9,1,1,0,0
1,0,12,3,2,6,1,0,0,0
1,0,13,2,0,8,1,1,0,0
1,0,14,2,0,6,1,1,0,0
1,0,15,1,0,7,1,1,0,0
1,0,16,1,0,8,0,1,0,0
1,0,17,1,0,39,0,1,0,0
1,0,18,1,0,72,0,1,0,0
1,0,19,1,0,84,0,1,0,0
1,0,20,1,0,84,0,1,0,0
1,0,21,1,0,85,0,1,0,0
1,0,22,1,0,85,1,1,0,0
1,0,23,1,0,88,1,1,0,0
1,0,24,1,0,89,1,1,0,0
1,0,25,1,0,90,1,1,0,0
1,0,26,1,0,96,1,1,0,0
1,0,27,1,0,99,1,1,0,0
1,0,28,1,0,99,1,1,0,0
1,0,29,1,0,99,1,0,0,0
1,0,30,1,0,99,1,1,0,0
1,0,31,1,0,99,1,1,0,0
1,0,32,1,0,99,1,1,0,0
1,0,33,1,0,100,0,1,0,0
1,0,34,1,0,100,0,1,0,0
1,0,35,1,0,100,1,1,0,0
1,0,36,1,0,100,1,1,0,0
1,0,37,1,200,-100,1,1,0,0
1,0,2,2,0,0,1,0,0,0
1,0,3,1,3,0,1,1,0,0
1,0,4,3,4,-1,1,1,0,0
1,0,5,1,1,0,1,1,0,0
1,0,6,2,4,1,1,0,0,0
1,0,7,1,0,0,1,0,0,0
1,0,9,1,3,2,0,1,0,0
1,0,10,4,0,9,1,1,0,0
1,0,13,1,1,14,0,0,0,0
1,0,15,1,2,10,0,1,0,0
1,0,17,1,0,22,0,1,0,0
1,0,18,1,0,57,0,0,0,0
1,0,19,1,3,58,0,0,0,0
1,0,20,1,0,63,0,0,0,0
1,0,21,1,0,65,0,1,0,0
1,0,22,1,5,61,1,1,0,0
1,0,23,1,1,66,0,1,0,0
1,0,24,1,0,65,1,1,0,0
1,0,25,1,0,72,1,1,0,0
1,0,26,1,1,71,0,1,0,0
